Timestamp,PM2.5 (µg/m³)
25-06-2022 05:00,82.58666667
26-06-2022 05:00,119.37
27-06-2022 05:00,47.98
28-06-2022 05:00,31.20666667
29-06-2022 05:00,45.055
30-06-2022 05:00,
01-07-2022 05:00,25.27666667
02-07-2022 05:00,59.6
03-07-2022 05:00,13.86
04-07-2022 05:00,53.46
05-07-2022 05:00,45.23666667
06-07-2022 05:00,72.80666667
07-07-2022 05:00,86.3
08-07-2022 05:00,46.83
09-07-2022 05:00,49.96
10-07-2022 05:00,47.7
11-07-2022 05:00,48.695
12-07-2022 05:00,115.45
13-07-2022 05:00,6.32
14-07-2022 05:00,11.63
15-07-2022 05:00,20.29
16-07-2022 05:00,15.59
17-07-2022 05:00,9.86
18-07-2022 05:00,39.85
19-07-2022 05:00,47.98333333
20-07-2022 05:00,41.46333333
21-07-2022 05:00,16.375
22-07-2022 05:00,127.49
23-07-2022 05:00,12.715
24-07-2022 05:00,24.75
25-07-2022 05:00,19.09
26-07-2022 05:00,26.48
27-07-2022 05:00,39.255
28-07-2022 05:00,26.54
29-07-2022 05:00,30
30-07-2022 05:00,20.53666667
31-07-2022 05:00,21.515
01-08-2022 05:00,35.43
02-08-2022 05:00,31.7475
03-08-2022 05:00,165.235
04-08-2022 05:00,43.09666667
05-08-2022 05:00,24.06
06-08-2022 05:00,46.885
07-08-2022 05:00,29.09
08-08-2022 05:00,23.8225
09-08-2022 05:00,46.105
10-08-2022 05:00,16.98
11-08-2022 05:00,15.0375
12-08-2022 05:00,14.6025
13-08-2022 05:00,27.1675
14-08-2022 05:00,22.17
15-08-2022 05:00,23.085
16-08-2022 05:00,18
17-08-2022 05:00,9.3225
18-08-2022 05:00,19.6675
19-08-2022 05:00,17.43333333
20-08-2022 05:00,15.53
21-08-2022 05:00,56.72
22-08-2022 05:00,50.9825
23-08-2022 05:00,34.1375
24-08-2022 05:00,13.16
25-08-2022 05:00,29.3575
26-08-2022 05:00,15.075
27-08-2022 05:00,24.785
28-08-2022 05:00,19.72
29-08-2022 05:00,31.89
30-08-2022 05:00,49.40333333
31-08-2022 05:00,32.41
01-09-2022 05:00,32.21
02-09-2022 05:00,53.35
03-09-2022 05:00,37.135
04-09-2022 05:00,26.53333333
05-09-2022 05:00,13.2
06-09-2022 05:00,29.7875
07-09-2022 05:00,53.935
08-09-2022 05:00,58.9575
09-09-2022 05:00,68.935
10-09-2022 05:00,61.1775
11-09-2022 05:00,27.8775
12-09-2022 05:00,26.13666667
13-09-2022 05:00,14
14-09-2022 05:00,10.7
15-09-2022 05:00,12.92666667
16-09-2022 05:00,13.33
17-09-2022 05:00,27.44
18-09-2022 05:00,24.87666667
19-09-2022 05:00,97.73666667
20-09-2022 05:00,42.45666667
21-09-2022 05:00,36.015
22-09-2022 05:00,13.77333333
23-09-2022 05:00,
24-09-2022 05:00,8.7
25-09-2022 05:00,8.8
26-09-2022 05:00,13.29
27-09-2022 05:00,31.86
28-09-2022 05:00,19.245
29-09-2022 05:00,49.64
30-09-2022 05:00,67.01666667
01-10-2022 05:00,82.61333333
02-10-2022 05:00,73.66666667
03-10-2022 05:00,14.175
04-10-2022 05:00,51.34333333
05-10-2022 05:00,75.2575
06-10-2022 05:00,12.655
07-10-2022 05:00,4.026666667
08-10-2022 05:00,9.375
09-10-2022 05:00,7.815
10-10-2022 05:00,6.835
11-10-2022 05:00,12.6575
12-10-2022 05:00,73.93666667
13-10-2022 05:00,69.12
14-10-2022 05:00,80.6925
15-10-2022 05:00,103.5675
16-10-2022 05:00,96.63
17-10-2022 05:00,138.5666667
18-10-2022 05:00,144.4925
19-10-2022 05:00,269.5625
20-10-2022 05:00,232.8875
21-10-2022 05:00,132.34
22-10-2022 05:00,127.645
23-10-2022 05:00,91.0325
24-10-2022 05:00,98.69
25-10-2022 05:00,140.14
26-10-2022 05:00,81.59
27-10-2022 05:00,135.9266667
28-10-2022 05:00,208.2833333
29-10-2022 05:00,201.95
30-10-2022 05:00,148.485
31-10-2022 05:00,239.15
01-11-2022 05:00,266.6175
02-11-2022 05:00,207.1833333
03-11-2022 05:00,245.23
04-11-2022 05:00,275.56
05-11-2022 05:00,144.36
06-11-2022 05:00,160.2475
07-11-2022 05:00,209.585
08-11-2022 05:00,219.8
09-11-2022 05:00,69.74
10-11-2022 05:00,210.33
11-11-2022 05:00,248.8175
12-11-2022 05:00,194.7833333
13-11-2022 05:00,161.6175
14-11-2022 05:00,183.7125
15-11-2022 05:00,124.6375
16-11-2022 05:00,135.4266667
17-11-2022 05:00,164.985
18-11-2022 05:00,149.01
19-11-2022 05:00,134.525
20-11-2022 05:00,141.9275
21-11-2022 05:00,117.8966667
22-11-2022 05:00,101.99
23-11-2022 05:00,77.22666667
24-11-2022 05:00,70.66666667
25-11-2022 05:00,202.1566667
26-11-2022 05:00,134.3333333
27-11-2022 05:00,134.22
28-11-2022 05:00,155.205
29-11-2022 05:00,125.4633333
30-11-2022 05:00,127.49
01-12-2022 05:00,149.5
02-12-2022 05:00,145.0433333
03-12-2022 05:00,197.42
04-12-2022 05:00,166.7933333
05-12-2022 05:00,154.1475
06-12-2022 05:00,168.425
07-12-2022 05:00,88.17333333
08-12-2022 05:00,111.3333333
09-12-2022 05:00,274.9833333
10-12-2022 05:00,136.855
11-12-2022 05:00,118.53
12-12-2022 05:00,64.42
13-12-2022 05:00,60.5675
14-12-2022 05:00,57.94
15-12-2022 05:00,84.365
16-12-2022 05:00,90.11
